id,fecha,tipo,descripcion,estudiante_id
4282,2026-09-07,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9278
4283,2026-07-06,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9278
4284,2026-06-24,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9278
4285,2026-05-12,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9125
4286,2026-08-03,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9094
4287,2026-09-25,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9238
4288,2026-05-11,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,8946
4289,2026-05-11,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8946
4290,2026-06-19,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9121
4291,2026-09-25,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9315
4292,2026-10-15,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9315
4293,2026-08-03,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9329
4294,2026-11-05,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9329
4295,2026-11-04,Grave,Agresión física menor en el patio durante el horario de salida.,9178
4296,2026-09-14,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,8969
4297,2026-11-11,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8969
4298,2026-06-16,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9080
4299,2026-07-01,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9080
4300,2026-08-17,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9080
4301,2026-08-12,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9095
4302,2026-04-08,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9095
4303,2026-10-14,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9223
4304,2026-08-24,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9223
4305,2026-06-04,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9223
4306,2026-07-20,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9230
4307,2026-05-07,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9230
4308,2026-07-20,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9333
4309,2026-07-13,Grave,Agresión física menor en el patio durante el horario de salida.,9333
4310,2026-07-03,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9260
4311,2026-08-19,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9260
4312,2026-11-18,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9260
4313,2026-09-14,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9322
4314,2026-08-17,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9322
4315,2026-04-10,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9322
4316,2026-10-01,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,8964
4317,2026-11-09,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9127
4318,2026-08-10,Grave,Agresión física menor en el patio durante el horario de salida.,9127
4319,2026-08-10,Grave,Agresión física menor en el patio durante el horario de salida.,9204
4320,2026-07-06,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9204
4321,2026-10-07,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9198
4322,2026-10-12,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9303
4323,2026-05-18,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9042
4324,2026-04-21,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9194
4325,2026-09-04,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9194
4326,2026-09-15,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8970
4327,2026-03-02,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8970
4328,2026-06-15,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8945
4329,2026-11-18,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,8966
4330,2026-04-06,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8966
4331,2026-05-11,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9028
4332,2026-09-11,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9028
4333,2026-11-18,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9028
4334,2026-11-12,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8957
4335,2026-03-09,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9199
4336,2026-10-09,Grave,Agresión física menor en el patio durante el horario de salida.,9199
4337,2026-08-04,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9199
4338,2026-08-25,Grave,Agresión física menor en el patio durante el horario de salida.,9079
4339,2026-09-07,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,8986
4340,2026-06-22,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,8986
4341,2026-08-11,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9291
4342,2026-03-20,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9271
4343,2026-09-21,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9118
4344,2026-11-02,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9118
4345,2026-09-21,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,8978
4346,2026-09-23,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,8978
4347,2026-11-18,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,8978
4348,2026-09-07,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9253
4349,2026-05-11,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9078
4350,2026-06-05,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9031
4351,2026-05-05,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9031
4352,2026-05-06,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9031
4353,2026-03-23,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9245
4354,2026-06-22,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9302
4355,2026-11-19,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9302
4356,2026-05-08,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9191
4357,2026-10-19,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9191
4358,2026-09-10,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9159
4359,2026-03-23,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9159
4360,2026-05-14,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9050
4361,2026-08-24,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9050
4362,2026-08-03,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9050
4363,2026-08-24,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9334
4364,2026-11-13,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9060
4365,2026-03-18,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9060
4366,2026-10-16,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9261
4367,2026-07-27,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9091
4368,2026-10-05,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,8955
4369,2026-03-16,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9254
4370,2026-04-14,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9254
4371,2026-09-18,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9102
4372,2026-11-10,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9142
4373,2026-03-19,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8987
4374,2026-04-16,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,8987
4375,2026-07-08,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9151
4376,2026-03-17,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9151
4377,2026-09-07,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9317
4378,2026-07-20,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9317
4379,2026-06-23,Grave,Agresión física menor en el patio durante el horario de salida.,9170
4380,2026-07-20,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,8967
4381,2026-11-13,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8967
4382,2026-04-13,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9136
4383,2026-07-21,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9013
4384,2026-05-18,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9128
4385,2026-07-06,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9119
4386,2026-03-03,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9119
4387,2026-08-07,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9119
4388,2026-09-22,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9082
4389,2026-11-05,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9082
4390,2026-05-13,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9149
4391,2026-11-16,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9149
4392,2026-09-22,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9149
4393,2026-04-13,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9087
4394,2026-05-11,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9246
4395,2026-06-15,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9246
4396,2026-10-19,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9246
4397,2026-08-10,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8961
4398,2026-09-21,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8961
4399,2026-06-22,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8960
4400,2026-08-03,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8960
4401,2026-08-10,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9181
4402,2026-11-25,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9233
4403,2026-10-09,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9233
4404,2026-07-01,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9282
4405,2026-04-07,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9282
